ts,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,vel_ned_valid,timestamp_time_relative,time_utc_usec,satellites_used,heading,heading_offset
1694784924269892,38.2591,15.5956,43.166,43.166,0.25,0.5,1,1,0,0,0,0.02,-0.02,0,-3.04,3.22415,1,0,1694784923349860,nan,nan
1694784924669892,38.2591,15.5956,44.352,44.352,0.25,0.5,1,1,0,0,0,0.02,-0.03,-0.05,-3.01,4.14673,1,0,1694784923745860,nan,nan
1694784924869892,38.2591,15.5956,44.957,44.957,0.25,0.5,1,1,0,0,0,0.02,-0.01,0.01,-2.95,2.25811,1,0,1694784923949860,nan,nan
1694784925276663,38.2591,15.5956,46.145,46.145,0.25,0.5,1,1,0,0,0,0.01,0,-0.02,-2.98,4.61517,1,0,1694784924349860,nan,nan
1694784925676663,38.2591,15.5956,47.315,47.315,0.25,0.5,1,1,0,0,0,0,-0.01,0,-2.98,3.32066,1,0,1694784924745860,nan,nan
1694784925876663,38.2591,15.5956,47.924,47.924,0.25,0.5,1,1,0,0,0,0,0.01,0.02,-2.99,1.00863,1,0,1694784924949860,nan,nan
1694784926287673,38.2591,15.5956,49.123,49.123,0.25,0.5,1,1,0,0,0,0.01,0,0,-2.97,4.96948,1,0,1694784925349860,nan,nan
1694784926683673,38.2591,15.5956,50.308,50.308,0.25,0.5,1,1,0,0,0,0.01,0.01,0.01,-2.97,0.724486,1,0,1694784925745860,nan,nan
1694784926887673,38.2591,15.5956,50.926,50.926,0.25,0.5,1,1,0,0,0,0.01,0.02,0.02,-2.95,0.81821,1,0,1694784925949860,nan,nan
1694784927291848,38.2591,15.5956,52.106,52.106,0.25,0.5,1,1,0,0,0,0.02,0.03,0,-3,0.071384,1,0,1694784926341860,nan,nan
1694784927695848,38.2591,15.5956,53.312,53.312,0.25,0.5,1,1,0,0,0,0.02,0.01,0,-3.02,6.27114,1,0,1694784926745860,nan,nan
1694784928091848,38.2591,15.5956,54.506,54.506,0.25,0.5,1,1,0,0,0,0.02,0,-0.01,-3.03,5.26985,1,0,1694784927141860,nan,nan
1694784928503768,38.2591,15.5956,55.724,55.724,0.25,0.5,1,1,0,0,0,0.02,0.02,0,-2.98,0.0876155,1,0,1694784927545860,nan,nan
1694784928899768,38.2591,15.5956,56.95,56.95,0.25,0.5,1,1,0,0,0,0.02,0.04,-0.01,-3.03,6.0151,1,0,1694784927949860,nan,nan
1694784929307801,38.2591,15.5956,58.127,58.127,0.25,0.5,1,1,0,0,0,0.01,0.02,-0.01,-3.02,5.86239,1,0,1694784928341860,nan,nan
1694784929707801,38.2591,15.5956,59.339,59.339,0.25,0.5,1,1,0,0,0,0,0,0,-3.01,5.5032,1,0,1694784928745860,nan,nan
1694784930111801,38.2591,15.5956,60.563,60.563,0.25,0.5,1,1,0,0,0,0,0,0,-2.99,2.23996,1,0,1694784929149860,nan,nan
1694784930515763,38.2591,15.5956,61.737,61.737,0.25,0.5,1,1,0,0,0,0,0,0,-2.98,0.478918,1,0,1694784929545860,nan,nan
1694784930919763,38.2591,15.5956,62.958,62.958,0.25,0.5,1,1,0,0,0,0,-0.01,0,-2.97,3.6788,1,0,1694784929949860,nan,nan
1694784931323336,38.2591,15.5956,64.134,64.134,0.25,0.5,1,1,0,0,0,0,0,0.01,-2.99,1.31161,1,0,1694784930341860,nan,nan
1694784931723336,38.2591,15.5956,65.35,65.35,0.25,0.5,1,1,0,0,0,0,-0.01,0.01,-3.01,2.52305,1,0,1694784930745860,nan,nan
1694784932127336,38.2591,15.5956,66.564,66.564,0.25,0.5,1,1,0,0,0,0,-0.01,0,-3.02,3.68038,1,0,1694784931149860,nan,nan
1694784932530662,38.2591,15.5956,67.773,67.773,0.25,0.5,1,1,0,0,0,0.01,0,0,-3.01,2.97963,1,0,1694784931545860,nan,nan
1694784932930662,38.2591,15.5956,68.981,68.981,0.25,0.5,1,1,0,0,0,0.01,0.01,-0.01,-3.01,5.47108,1,0,1694784931949860,nan,nan
1694784933338187,38.2591,15.5956,70.156,70.156,0.25,0.5,1,1,0,0,0,0.02,0,-0.01,-3,5.40232,1,0,1694784932341860,nan,nan
1694784933742187,38.2591,15.5956,71.364,71.364,0.25,0.5,1,1,0,0,0,0.01,0,-0.01,-2.98,4.58777,1,0,1694784932745860,nan,nan
1694784934138187,38.2591,15.5956,72.573,72.573,0.25,0.5,1,1,0,0,0,0.01,0.01,-0.02,-3.04,5.22447,1,0,1694784933149860,nan,nan
1694784934545539,38.2591,15.5956,73.75,73.75,0.25,0.5,1,1,0,0,0,0,0,-0.01,-2.94,4.94958,1,0,1694784933545860,nan,nan
1694784934749539,38.2591,15.5956,74.35,74.35,0.25,0.5,1,1,0,0,0,0,0.01,0,-3,0.465479,1,0,1694784933745860,nan,nan
1694784935145539,38.2591,15.5956,75.533,75.533,0.25,0.5,1,1,0,0,0,0,-0.02,0,-2.97,3.20338,1,0,1694784934141860,nan,nan
1694784935555445,38.2591,15.5956,76.742,76.742,0.25,0.5,1,1,0,0,0,0.01,-0.02,0,-3,3.47321,1,0,1694784934545860,nan,nan
1694784935951445,38.2591,15.5956,77.946,77.946,0.25,0.5,1,1,0,0,0,0.01,0,0.01,-2.92,1.88862,1,0,1694784934949860,nan,nan
1694784936358084,38.2591,15.5956,79.107,79.107,0.25,0.5,1,1,0,0,0,0.01,0.02,0,-2.98,0.102276,1,0,1694784935341860,nan,nan
1694784936758084,38.2591,15.5956,80.321,80.321,0.25,0.5,1,1,0,0,0,0.01,0,0,-2.96,0.778242,1,0,1694784935745860,nan,nan
1694784937162084,38.2591,15.5956,81.538,81.538,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.01,-3.01,2.62916,1,0,1694784936149860,nan,nan
1694784937569611,38.2591,15.5956,82.715,82.715,0.25,0.5,1,1,0,0,0,0.02,-0.02,0.01,-3.01,2.66233,1,0,1694784936545860,nan,nan
1694784937965611,38.2591,15.5956,83.887,83.887,0.25,0.5,1,1,0,0,0,0.03,-0.03,0.03,-2.95,2.47645,1,0,1694784936941860,nan,nan
1694784938372100,38.2591,15.5956,85.078,85.078,0.25,0.5,1,1,0,0,0,0.03,-0.03,0,-2.97,3.1662,1,0,1694784937341860,nan,nan
1694784938776100,38.2591,15.5956,86.303,86.303,0.25,0.5,1,1,0,0,0,0.03,-0.04,0.01,-2.95,2.85169,1,0,1694784937753860,nan,nan
1694784939176100,38.2591,15.5956,87.49,87.49,0.25,0.5,1,1,0,0,0,0.03,-0.03,-0.01,-2.97,3.44511,1,0,1694784938149860,nan,nan
1694784939582896,38.2591,15.5956,88.677,88.677,0.25,0.5,1,1,0,0,0,0.03,-0.05,0,-2.99,3.21961,1,0,1694784938545860,nan,nan
1694784939786896,38.2591,15.5956,89.3,89.3,0.25,0.5,1,1,0,0,0,0.03,-0.03,-0.01,-2.99,3.49869,1,0,1694784938753860,nan,nan
1694784940182896,38.2591,15.5956,90.502,90.502,0.25,0.5,1,1,0,0,0,0.03,0,-0.02,-2.99,4.99217,1,0,1694784939149860,nan,nan
1694784940589883,38.2591,15.5956,91.713,91.713,0.25,0.5,1,1,0,0,0,0.02,0,-0.04,-3.03,4.65043,1,0,1694784939549860,nan,nan
1694784940989883,38.2591,15.5956,92.893,92.893,0.25,0.5,1,1,0,0,0,0.02,-0.01,-0.01,-2.97,3.7748,1,0,1694784939949860,nan,nan
1694784941193883,38.2591,15.5956,93.484,93.484,0.25,0.5,1,1,0,0,0,0.01,0,-0.01,-2.98,5.21103,1,0,1694784940149860,nan,nan
1694784941599709,38.2591,15.5956,94.662,94.662,0.25,0.5,1,1,0,0,0,0,-0.01,0,-2.94,3.36918,1,0,1694784940549860,nan,nan
1694784941999709,38.2591,15.5956,95.833,95.833,0.25,0.5,1,1,0,0,0,0,0,0,-2.89,2.36963,1,0,1694784940949860,nan,nan
1694784942401298,38.2591,15.5956,97.011,97.011,0.25,0.5,1,1,0,0,0,0,0.01,0,-2.94,5.84458,1,0,1694784941353860,nan,nan
1694784942801298,38.2591,15.5956,98.161,98.161,0.25,0.5,1,1,0,0,0,0,0,-0.01,-2.92,5.08414,1,0,1694784941745860,nan,nan
1694784943201298,38.2591,15.5956,99.335,99.335,0.25,0.5,1,1,0,0,0,0,0.01,0.01,-2.95,0.65572,1,0,1694784942145860,nan,nan
1694784943610469,38.2591,15.5956,100.53,100.53,0.25,0.5,1,1,0,0,0,0.01,0,0.01,-2.9,2.06455,1,0,1694784942549860,nan,nan
1694784944010469,38.2591,15.5956,101.698,101.698,0.25,0.5,1,1,0,0,0,0.01,0,0.03,-2.92,1.52646,1,0,1694784942949860,nan,nan
1694784944411576,38.2591,15.5956,102.884,102.884,0.25,0.5,1,1,0,0,0,0.01,-0.01,0.01,-2.98,2.34764,1,0,1694784943353860,nan,nan
1694784944815576,38.2591,15.5956,104.059,104.059,0.25,0.5,1,1,0,0,0,0,0,0.03,-2.94,1.63188,1,0,1694784943753860,nan,nan
1694784945215576,38.2591,15.5956,105.23,105.23,0.25,0.5,1,1,0,0,0,0,0.01,0,-2.89,6.25404,1,0,1694784944149860,nan,nan
1694784945618820,38.2591,15.5956,106.389,106.389,0.25,0.5,1,1,0,0,0,0.02,0,0,-2.95,5.57249,1,0,1694784944549860,nan,nan
1694784946018820,38.2591,15.5956,107.553,107.553,0.25,0.5,1,1,0,0,0,0.03,0.02,-0.03,-2.9,5.2126,1,0,1694784944949860,nan,nan
1694784946222820,38.2591,15.5956,108.137,108.137,0.25,0.5,1,1,0,0,0,0.03,-0.02,-0.04,-2.88,4.2031,1,0,1694784945149860,nan,nan
